index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit,before_employed,house_owner
13825,0,0,1,0,103500.0,0,4,1,1,46.59452054794521,4.298630136986302,1,1,1,0,15,2.0,1.0,1.0,42.295890410958904,True
13826,0,1,1,0,225000.0,0,1,1,1,28.649315068493152,2.682191780821918,1,0,0,0,12,2.0,11.0,2.0,25.967123287671235,True
13827,1,0,0,0,67500.0,4,1,3,5,32.016438356164386,6.101369863013699,1,1,1,0,8,1.0,11.0,2.0,25.915068493150688,True
13828,0,0,1,0,180000.0,4,4,1,1,42.78082191780822,8.901369863013699,1,0,0,0,12,2.0,28.0,2.0,33.87945205479452,True
13829,0,0,1,0,135000.0,4,4,0,1,37.8,11.58904109589041,1,0,0,0,3,2.0,39.0,2.0,26.21095890410959,True
13830,0,0,1,1,135000.0,0,4,0,1,29.493150684931507,6.016438356164383,1,0,0,1,12,3.0,47.0,1.0,23.476712328767125,True
13831,0,1,1,0,270000.0,2,1,1,1,44.989041095890414,22.54794520547945,1,0,0,0,10,2.0,19.0,2.0,22.441095890410963,True
13832,0,0,1,0,112500.0,4,4,1,1,35.99178082191781,6.553424657534246,1,1,1,0,18,2.0,21.0,2.0,29.43835616438356,True
13833,0,0,1,0,202500.0,1,4,0,1,60.38904109589041,0.0,1,0,0,0,12,2.0,27.0,1.0,60.38904109589041,True
13834,0,0,0,0,76500.0,1,4,4,1,56.917808219178085,0.0,1,0,1,0,12,1.0,52.0,2.0,56.917808219178085,True
13835,1,1,1,0,301500.0,4,4,1,4,24.682191780821917,2.367123287671233,1,0,0,0,8,2.0,3.0,1.0,22.315068493150683,False
13836,0,0,1,0,112500.0,1,4,1,1,63.75068493150685,0.0,1,0,0,1,12,2.0,15.0,2.0,63.75068493150685,True
13837,1,0,0,0,112500.0,4,4,2,1,30.945205479452056,12.167123287671233,1,0,0,0,8,1.0,44.0,2.0,18.778082191780825,True
13838,0,0,1,0,180000.0,1,1,1,1,59.94794520547945,0.0,1,0,0,0,12,2.0,23.0,1.0,59.94794520547945,True
13839,0,0,1,0,67500.0,1,4,2,1,54.07397260273972,0.0,1,0,0,0,12,1.0,59.0,1.0,54.07397260273972,True
13840,0,1,1,0,108000.0,4,4,1,2,52.92054794520548,16.545205479452054,1,0,0,0,3,2.0,23.0,2.0,36.37534246575342,True
13841,0,0,1,1,157500.0,4,4,0,1,33.64383561643836,2.5753424657534247,1,0,0,0,8,3.0,16.0,2.0,31.068493150684933,True
13842,0,0,1,0,51750.0,4,4,1,1,47.03013698630137,6.887671232876713,1,0,0,0,1,2.0,9.0,0.0,40.14246575342466,True
13843,1,0,1,2,225000.0,2,1,1,1,35.175342465753424,12.558904109589042,1,0,0,0,12,4.0,24.0,2.0,22.61643835616438,True
13844,0,1,1,0,157500.0,0,4,1,1,39.26027397260274,5.304109589041096,1,0,0,0,15,2.0,50.0,1.0,33.95616438356164,True
13845,1,1,1,0,193500.0,4,4,3,1,26.136986301369863,3.1315068493150684,1,1,0,0,12,1.0,27.0,2.0,23.005479452054793,True
13846,0,1,1,0,157500.0,0,4,1,1,32.62191780821918,8.186301369863013,1,1,1,1,3,2.0,27.0,1.0,24.435616438356167,True
13847,1,0,1,2,450000.0,0,1,1,1,33.52876712328767,5.991780821917808,1,1,1,0,10,4.0,45.0,2.0,27.536986301369865,True
13848,0,0,0,0,180000.0,4,4,1,1,53.63013698630137,7.947945205479452,1,0,0,0,15,2.0,56.0,1.0,45.682191780821924,True
13849,0,0,1,0,67500.0,4,1,1,1,33.64657534246575,4.131506849315069,1,0,0,1,12,2.0,8.0,2.0,29.515068493150682,True
13850,1,1,0,0,180000.0,4,4,1,1,28.427397260273974,0.3452054794520548,1,0,1,0,4,2.0,13.0,2.0,28.08219178082192,True
13851,1,0,0,0,157500.0,0,1,0,1,25.646575342465752,0.44931506849315067,1,1,0,0,18,2.0,27.0,0.0,25.197260273972603,True
13852,0,0,1,1,229500.0,2,1,1,1,30.649315068493152,4.846575342465753,1,0,0,0,12,3.0,46.0,2.0,25.802739726027397,True
13853,1,1,0,0,90000.0,4,4,3,1,22.75068493150685,3.0164383561643837,1,1,0,0,8,1.0,3.0,1.0,19.734246575342468,True
13854,1,1,0,1,157500.0,4,4,1,1,42.64931506849315,5.517808219178082,1,0,0,0,4,3.0,31.0,0.0,37.13150684931507,True
13855,1,1,0,3,112500.0,4,1,1,1,29.835616438356166,5.298630136986302,1,0,0,0,4,5.0,44.0,1.0,24.536986301369865,True
13856,0,1,0,0,189000.0,0,4,1,1,48.942465753424656,1.9315068493150684,1,1,0,0,6,2.0,3.0,0.0,47.010958904109586,True
13857,0,0,1,1,135000.0,4,4,0,5,31.69041095890411,1.7945205479452055,1,0,0,1,15,3.0,45.0,2.0,29.895890410958906,True
13858,0,0,1,0,202500.0,4,2,3,1,50.94794520547945,19.96712328767123,1,0,0,0,3,1.0,23.0,2.0,30.980821917808218,True
13859,0,0,1,0,360000.0,0,1,0,1,48.75890410958904,9.747945205479452,1,0,0,0,15,2.0,7.0,2.0,39.010958904109586,True
13860,0,1,0,0,270000.0,4,4,2,1,51.52328767123288,10.01095890410959,1,0,1,0,15,1.0,20.0,1.0,41.51232876712329,True
13861,0,0,0,0,76500.0,0,4,1,1,35.95342465753425,14.356164383561644,1,0,0,0,12,2.0,38.0,2.0,21.597260273972605,True
13862,0,0,1,0,315000.0,0,1,2,1,48.635616438356166,6.52054794520548,1,1,1,0,0,1.0,52.0,2.0,42.11506849315069,True
13863,0,0,1,0,346500.0,0,1,2,1,40.794520547945204,6.602739726027397,1,0,1,1,12,1.0,23.0,1.0,34.19178082191781,True
13864,0,1,0,0,121500.0,4,4,1,1,34.69041095890411,3.786301369863014,1,1,0,0,11,2.0,19.0,2.0,30.904109589041095,True
13865,0,0,1,0,157500.0,1,4,2,1,57.66849315068493,0.0,1,0,0,0,12,1.0,7.0,1.0,57.66849315068493,True
13866,0,0,0,0,202500.0,0,1,1,1,51.156164383561645,4.123287671232877,1,0,1,0,10,2.0,8.0,2.0,47.03287671232877,True
13867,0,1,1,2,270000.0,2,1,1,1,48.24657534246575,2.5945205479452054,1,0,0,0,1,4.0,23.0,2.0,45.652054794520545,True
13868,1,1,0,2,112500.0,4,1,1,1,43.95616438356164,18.336986301369862,1,1,1,0,6,4.0,18.0,2.0,25.61917808219178,True
13869,1,1,0,0,270000.0,1,1,1,1,62.964383561643835,0.0,1,0,0,0,12,2.0,17.0,2.0,62.964383561643835,True
13870,1,1,1,1,157500.0,4,4,1,1,49.29041095890411,9.052054794520547,1,0,0,0,12,3.0,15.0,2.0,40.23835616438356,True
13871,0,1,1,1,112500.0,0,1,0,1,28.90684931506849,8.219178082191782,1,0,0,1,3,3.0,7.0,2.0,20.68767123287671,True
13872,0,0,1,0,112500.0,4,1,1,1,33.18904109589041,10.96986301369863,1,0,0,0,0,2.0,40.0,2.0,22.21917808219178,True
13873,1,0,0,0,225000.0,2,4,3,1,22.86849315068493,1.473972602739726,1,0,0,0,3,1.0,4.0,1.0,21.394520547945206,True
13874,1,1,1,0,112500.0,4,4,1,1,51.31780821917808,12.046575342465754,1,0,0,0,8,2.0,45.0,2.0,39.27123287671233,True
13875,0,0,1,0,180000.0,1,4,4,1,63.175342465753424,0.0,1,0,0,0,12,1.0,27.0,1.0,63.175342465753424,True
13876,0,1,0,0,67500.0,4,4,1,1,33.73150684931507,3.8465753424657536,1,1,1,0,15,2.0,-0.0,0.0,29.884931506849313,True
13877,0,0,0,0,180000.0,4,4,0,1,27.994520547945207,4.767123287671233,1,0,1,0,17,2.0,48.0,1.0,23.227397260273975,True
13878,0,1,0,1,135000.0,0,4,1,1,35.706849315068496,10.643835616438356,1,0,1,0,8,3.0,44.0,0.0,25.06301369863014,True
13879,0,0,0,0,171000.0,4,4,1,1,52.131506849315066,8.69041095890411,1,0,1,0,2,2.0,22.0,0.0,43.441095890410956,True
13880,1,1,1,0,225000.0,4,4,1,1,39.71506849315068,2.213698630136986,1,0,1,0,12,2.0,41.0,2.0,37.50136986301369,True
13881,0,0,1,0,112500.0,4,4,1,1,27.106849315068494,6.846575342465753,1,1,1,0,15,2.0,39.0,1.0,20.26027397260274,True
13882,0,0,1,2,126000.0,0,1,1,1,34.0027397260274,4.857534246575343,1,0,0,1,10,4.0,7.0,2.0,29.14520547945206,True
13883,1,0,0,1,202500.0,2,4,1,1,37.14794520547945,13.276712328767124,1,0,0,0,3,3.0,43.0,2.0,23.871232876712327,True
13884,1,0,0,0,270000.0,4,1,1,1,29.40821917808219,6.879452054794521,1,0,1,0,12,2.0,20.0,2.0,22.528767123287672,True
13885,1,1,1,0,180000.0,4,2,1,1,46.89041095890411,12.6,1,0,1,0,8,2.0,25.0,2.0,34.29041095890411,True
13886,0,0,0,1,112500.0,4,4,0,1,33.45205479452055,7.526027397260274,1,0,0,0,2,3.0,46.0,2.0,25.926027397260277,True
13887,0,0,0,0,157500.0,4,2,1,1,46.26849315068493,7.361643835616438,1,0,0,0,3,2.0,52.0,1.0,38.90684931506849,True
13888,1,0,1,1,157500.0,2,2,1,1,24.515068493150686,4.7972602739726025,1,0,0,0,3,3.0,11.0,2.0,19.71780821917808,True
13889,1,1,0,2,171000.0,4,4,1,5,30.96164383561644,6.164383561643835,1,1,0,0,8,4.0,33.0,1.0,24.797260273972604,True
13890,0,0,1,0,120150.0,0,4,3,1,60.87671232876713,2.547945205479452,1,0,0,0,17,1.0,31.0,2.0,58.328767123287676,True
13891,1,1,1,3,202500.0,4,4,1,1,36.43835616438356,10.04931506849315,1,0,1,0,12,5.0,56.0,1.0,26.389041095890413,True
13892,0,1,1,1,355500.0,0,4,1,1,41.6986301369863,0.7890410958904109,1,0,0,0,3,3.0,40.0,2.0,40.90958904109589,True
13893,0,0,1,0,180000.0,4,4,1,1,51.416438356164385,5.046575342465753,1,0,0,0,1,2.0,5.0,2.0,46.369863013698634,True
13894,0,0,1,0,135000.0,4,4,3,1,37.06849315068493,0.2602739726027397,1,0,0,0,15,1.0,18.0,2.0,36.80821917808219,True
13895,0,0,1,0,112500.0,1,4,1,1,57.104109589041094,0.0,1,0,1,0,12,2.0,54.0,2.0,57.104109589041094,True
13896,0,1,1,0,202500.0,1,4,1,1,64.08219178082192,0.0,1,0,0,0,12,2.0,35.0,0.0,64.08219178082192,True
13897,1,1,0,0,225000.0,4,4,1,1,36.74246575342466,0.5068493150684932,1,0,0,0,8,2.0,58.0,2.0,36.23561643835617,True
13898,0,0,0,0,292500.0,2,4,1,1,57.40547945205479,23.791780821917808,1,1,1,0,0,2.0,21.0,2.0,33.61369863013698,True
13899,1,1,1,0,360000.0,4,4,1,1,58.24109589041096,5.635616438356164,1,1,1,0,6,2.0,11.0,1.0,52.605479452054794,True
13900,0,0,1,0,247500.0,4,1,1,1,60.54794520547945,1.5835616438356164,1,0,0,1,10,2.0,3.0,1.0,58.964383561643835,True
13901,1,0,0,0,90000.0,4,4,4,2,54.84109589041096,9.597260273972603,1,1,1,0,15,1.0,17.0,2.0,45.24383561643836,True
13902,0,1,1,0,270000.0,0,4,2,1,41.16986301369863,6.183561643835616,1,0,1,0,15,1.0,22.0,2.0,34.986301369863014,True
13903,0,0,0,0,270000.0,0,4,2,2,46.57260273972603,3.1232876712328768,1,1,1,0,15,1.0,14.0,1.0,43.44931506849315,True
13904,0,1,1,1,315000.0,2,1,1,1,37.728767123287675,5.698630136986301,1,0,0,0,3,3.0,23.0,0.0,32.03013698630137,True
13905,1,1,1,0,135000.0,0,2,0,1,26.019178082191782,2.882191780821918,1,0,0,0,8,2.0,40.0,1.0,23.136986301369866,True
13906,1,0,1,0,247500.0,0,1,0,1,43.821917808219176,1.0986301369863014,1,0,0,0,3,2.0,11.0,1.0,42.723287671232875,True
13907,0,1,1,0,157500.0,0,4,4,1,53.38904109589041,8.917808219178083,1,0,1,0,8,1.0,58.0,0.0,44.47123287671233,True
13908,0,1,0,0,103500.0,4,1,1,1,39.11232876712329,7.016438356164383,1,1,1,0,15,2.0,22.0,2.0,32.0958904109589,True
13909,0,1,1,1,135000.0,4,1,1,1,25.183561643835617,3.5835616438356164,1,0,1,0,6,3.0,15.0,2.0,21.6,True
13910,0,0,0,0,157500.0,1,4,1,1,62.54246575342466,0.0,1,0,0,0,12,2.0,60.0,0.0,62.54246575342466,True
13911,0,0,1,0,247500.0,1,4,3,1,63.78082191780822,0.0,1,0,0,0,12,1.0,38.0,2.0,63.78082191780822,True
13912,0,1,0,0,144000.0,0,1,1,1,46.10958904109589,9.473972602739726,1,0,0,0,12,2.0,51.0,2.0,36.63561643835616,True
13913,1,1,1,0,126000.0,4,1,1,1,49.9013698630137,9.610958904109589,1,0,0,1,15,2.0,32.0,2.0,40.29041095890411,True
13914,0,0,1,0,81000.0,0,4,1,1,47.02191780821918,8.926027397260274,1,1,1,0,15,2.0,54.0,2.0,38.0958904109589,True
13915,0,0,0,0,315000.0,4,1,2,1,37.556164383561644,5.298630136986302,1,0,0,0,13,1.0,11.0,2.0,32.25753424657534,True
13916,0,0,1,0,135000.0,4,4,1,1,53.85753424657534,4.934246575342466,1,0,0,0,12,2.0,57.0,2.0,48.92328767123288,True
13917,1,1,1,1,157500.0,4,4,1,1,28.183561643835617,3.2684931506849315,1,1,1,0,8,3.0,22.0,1.0,24.915068493150685,True
13918,0,1,1,2,90000.0,4,1,1,1,31.778082191780822,5.282191780821917,1,1,1,0,0,4.0,3.0,0.0,26.495890410958904,True
13919,0,1,0,0,315000.0,4,1,1,0,35.79178082191781,6.263013698630137,1,1,0,0,11,2.0,46.0,2.0,29.528767123287675,True
13920,1,1,1,0,315000.0,4,1,1,1,23.123287671232877,3.304109589041096,1,0,0,0,15,2.0,17.0,2.0,19.81917808219178,True
13921,1,1,1,0,148500.0,1,4,1,1,62.50684931506849,0.0,1,0,1,0,12,2.0,23.0,2.0,62.50684931506849,True
13922,1,1,1,0,157500.0,0,1,0,1,37.104109589041094,3.632876712328767,1,0,0,0,4,2.0,26.0,2.0,33.47123287671233,True
13923,0,0,1,0,157500.0,4,4,2,1,53.29041095890411,0.7616438356164383,1,0,0,0,8,1.0,7.0,2.0,52.52876712328767,True
13924,0,0,1,2,60750.0,0,1,1,1,29.279452054794522,5.427397260273972,1,1,1,0,3,4.0,52.0,0.0,23.852054794520548,True
13925,1,1,1,0,131400.0,1,4,1,1,64.78356164383561,0.0,1,0,0,0,12,2.0,38.0,2.0,64.78356164383561,True
13926,0,0,1,0,225000.0,4,4,2,1,47.16712328767123,3.117808219178082,1,0,0,0,8,1.0,6.0,2.0,44.04931506849315,True
13927,0,1,1,0,90000.0,1,1,1,1,58.772602739726025,0.0,1,0,0,0,12,2.0,16.0,2.0,58.772602739726025,True
13928,0,1,1,0,202500.0,2,1,3,1,60.55068493150685,41.2,1,0,1,0,12,1.0,39.0,2.0,19.350684931506848,True
13929,1,1,0,0,270000.0,0,1,3,1,26.073972602739726,0.4328767123287671,1,0,0,0,3,1.0,9.0,2.0,25.64109589041096,True
13930,1,1,1,2,112500.0,4,4,1,1,35.676712328767124,4.383561643835616,1,0,0,0,8,4.0,29.0,2.0,31.293150684931508,True
13931,0,0,1,0,225000.0,0,4,1,1,33.76712328767123,0.5123287671232877,1,0,0,0,3,2.0,4.0,0.0,33.25479452054795,True
13932,0,0,0,0,135000.0,4,1,1,1,29.246575342465754,3.5178082191780824,1,1,0,0,3,2.0,49.0,2.0,25.72876712328767,True
13933,0,0,1,3,202500.0,2,1,1,1,35.35342465753425,3.8465753424657536,1,0,1,0,3,5.0,56.0,2.0,31.506849315068493,True
13934,0,0,1,0,76500.0,1,4,1,1,57.345205479452055,0.0,1,0,1,0,12,2.0,23.0,2.0,57.345205479452055,True
13935,0,1,0,2,270000.0,4,1,1,1,36.010958904109586,1.8684931506849316,1,1,1,0,12,4.0,12.0,0.0,34.14246575342465,True
13936,1,0,1,0,90000.0,0,4,0,1,45.09315068493151,1.9287671232876713,1,1,0,0,9,2.0,34.0,2.0,43.16438356164384,True
13937,0,1,0,2,315000.0,4,4,1,4,33.44931506849315,2.3013698630136985,1,0,1,1,12,4.0,60.0,2.0,31.147945205479452,False
13938,1,1,1,0,180000.0,4,4,1,1,34.21369863013699,2.0465753424657533,1,0,0,1,8,2.0,39.0,2.0,32.16712328767124,True
13939,0,0,1,0,180000.0,1,4,1,1,65.12328767123287,0.0,1,0,0,0,12,2.0,10.0,2.0,65.12328767123287,True
13940,1,1,1,2,130500.0,4,4,1,1,31.90958904109589,7.958904109589041,1,1,1,0,8,4.0,47.0,1.0,23.95068493150685,True
13941,0,0,1,1,121500.0,4,1,1,1,32.824657534246576,8.123287671232877,1,1,0,0,0,3.0,33.0,1.0,24.7013698630137,True
13942,1,1,0,1,180000.0,0,4,1,1,39.90684931506849,0.8,1,1,0,0,8,3.0,16.0,2.0,39.106849315068494,True
13943,1,1,1,0,180000.0,4,4,1,1,44.602739726027394,8.389041095890411,1,0,1,1,10,2.0,5.0,2.0,36.21369863013698,True
13944,0,1,1,1,225000.0,4,4,0,1,42.30958904109589,0.7945205479452054,1,0,0,0,15,3.0,25.0,2.0,41.515068493150686,True
13945,0,0,1,0,297000.0,0,4,3,4,42.51780821917808,8.860273972602739,1,0,0,0,8,1.0,1.0,1.0,33.65753424657534,False
13946,1,0,0,0,157500.0,4,4,1,1,40.726027397260275,2.5342465753424657,1,0,0,0,12,2.0,20.0,2.0,38.19178082191781,True
13947,0,1,1,2,180000.0,0,1,1,1,32.88219178082192,3.4273972602739726,1,1,0,0,10,4.0,52.0,2.0,29.454794520547946,True
13948,0,0,1,0,132750.0,1,4,2,1,55.821917808219176,0.0,1,0,0,0,12,1.0,16.0,0.0,55.821917808219176,True
13949,0,0,0,1,90000.0,4,4,1,1,44.15890410958904,5.367123287671233,1,0,1,0,12,3.0,21.0,2.0,38.791780821917804,True
13950,1,0,0,1,270000.0,0,4,3,1,38.772602739726025,2.263013698630137,1,1,1,0,10,2.0,9.0,2.0,36.509589041095886,True
13951,0,0,1,0,121500.0,4,4,4,1,66.13424657534246,9.76986301369863,1,0,0,0,1,1.0,16.0,2.0,56.36438356164383,True
13952,0,0,1,0,202500.0,1,4,1,1,62.9041095890411,0.0,1,0,0,0,12,2.0,9.0,2.0,62.9041095890411,True
13953,0,0,1,0,81000.0,4,4,3,1,52.63013698630137,6.723287671232876,1,0,1,0,12,1.0,14.0,2.0,45.9068493150685,True
13954,1,0,1,0,315000.0,0,1,3,1,28.764383561643836,1.4931506849315068,1,0,0,1,8,1.0,33.0,2.0,27.27123287671233,True
13955,0,0,1,0,193500.0,1,4,3,1,59.632876712328766,0.0,1,0,1,0,12,1.0,30.0,2.0,59.632876712328766,True
13956,0,0,1,0,612000.0,2,4,1,1,34.41917808219178,10.178082191780822,1,0,0,1,0,2.0,4.0,0.0,24.241095890410953,True
13957,1,1,1,1,180000.0,4,4,3,1,31.5972602739726,2.043835616438356,1,0,0,0,4,2.0,28.0,2.0,29.553424657534244,True
13958,1,1,0,0,225000.0,0,4,1,1,48.66301369863014,6.8054794520547945,1,0,0,0,8,2.0,60.0,2.0,41.85753424657534,True
13959,1,1,1,1,135000.0,4,4,1,1,27.397260273972602,4.873972602739726,1,0,0,0,8,3.0,42.0,2.0,22.523287671232875,True
13960,1,0,0,0,157500.0,0,1,0,1,25.646575342465752,0.44931506849315067,1,1,0,0,18,2.0,24.0,1.0,25.197260273972603,True
13961,0,0,1,0,67500.0,4,1,1,1,33.64657534246575,4.131506849315069,1,0,0,1,12,2.0,32.0,2.0,29.515068493150682,True
13962,0,1,1,1,76500.0,4,4,1,1,32.51780821917808,12.271232876712329,1,1,1,0,3,3.0,36.0,2.0,20.24657534246575,True
13963,1,1,0,1,225000.0,4,4,1,1,28.77260273972603,5.145205479452055,1,0,0,0,8,3.0,55.0,2.0,23.627397260273973,True
13964,0,0,1,0,225000.0,0,1,3,1,56.082191780821915,25.394520547945206,1,0,0,0,3,1.0,17.0,2.0,30.68767123287671,True
13965,0,0,0,0,292500.0,2,4,1,1,39.54520547945206,10.082191780821917,1,0,1,0,16,2.0,7.0,0.0,29.463013698630142,True
13966,0,0,1,0,157500.0,1,4,1,1,62.632876712328766,0.0,1,0,1,0,12,2.0,51.0,1.0,62.632876712328766,True
13967,1,0,0,1,270000.0,1,4,1,1,52.0027397260274,0.0,1,0,0,0,12,3.0,16.0,2.0,52.0027397260274,True
13968,0,0,0,0,157500.0,0,1,0,1,27.926027397260274,0.2876712328767123,1,1,1,0,0,2.0,37.0,0.0,27.638356164383563,True
13969,1,1,0,0,202500.0,4,4,1,1,53.14520547945205,5.934246575342466,1,0,0,0,4,2.0,10.0,2.0,47.21095890410959,True
13970,0,0,1,0,67500.0,1,1,3,2,64.91506849315068,0.0,1,0,0,1,12,1.0,37.0,1.0,64.91506849315068,True
13971,0,0,1,2,90000.0,0,4,1,1,45.821917808219176,15.391780821917807,1,0,0,0,9,4.0,42.0,0.0,30.43013698630137,True
13972,0,0,1,0,90000.0,4,4,2,1,52.16986301369863,9.093150684931507,1,0,0,0,12,1.0,15.0,2.0,43.07671232876712,True
13973,0,1,1,0,112500.0,4,4,1,1,47.12876712328767,4.895890410958904,1,0,0,0,15,2.0,3.0,1.0,42.23287671232877,True
13974,0,0,1,0,40500.0,1,3,1,1,65.56986301369864,0.0,1,0,0,0,12,2.0,51.0,1.0,65.56986301369864,True
13975,1,1,1,0,207000.0,1,1,1,1,66.6082191780822,0.0,1,0,0,0,12,2.0,11.0,0.0,66.6082191780822,True
13976,1,1,1,1,225000.0,2,1,1,1,31.312328767123287,8.67123287671233,1,1,0,0,12,3.0,47.0,2.0,22.64109589041096,True
13977,0,1,1,1,157500.0,1,4,1,1,56.605479452054794,0.0,1,0,1,0,12,3.0,5.0,2.0,56.605479452054794,True
13978,0,1,1,0,202500.0,0,4,0,1,51.03013698630137,3.649315068493151,1,0,0,0,17,2.0,24.0,2.0,47.38082191780822,True
13979,1,0,0,2,180000.0,4,4,1,1,27.205479452054796,6.367123287671233,1,0,0,1,8,4.0,44.0,1.0,20.838356164383562,True
13980,0,0,0,0,90000.0,0,4,3,5,21.252054794520546,2.4657534246575343,1,0,0,0,15,1.0,2.0,0.0,18.78630136986301,True
13981,0,0,1,1,67500.0,2,4,0,1,49.16986301369863,0.5232876712328767,1,0,0,0,12,3.0,3.0,1.0,48.64657534246575,True
13982,0,0,0,0,180000.0,4,4,4,2,54.43287671232877,8.98082191780822,1,0,0,0,3,1.0,54.0,1.0,45.45205479452055,True
13983,1,0,1,0,157500.0,4,4,3,1,46.87945205479452,11.35890410958904,1,0,0,0,2,1.0,16.0,2.0,35.52054794520548,True
13984,0,0,1,1,135000.0,4,4,1,1,40.95342465753425,13.372602739726027,1,0,0,0,8,3.0,49.0,2.0,27.580821917808223,True
13985,0,0,0,0,135000.0,4,4,1,1,38.57534246575342,5.120547945205479,1,0,1,0,12,2.0,13.0,2.0,33.45479452054794,True
13986,0,0,1,0,180000.0,4,4,1,1,47.632876712328766,2.4328767123287673,1,0,0,0,8,2.0,46.0,2.0,45.199999999999996,True
13987,1,0,0,0,99000.0,2,4,0,1,60.78630136986301,14.838356164383562,1,0,0,0,8,2.0,59.0,2.0,45.94794520547945,True
13988,0,1,1,2,180000.0,0,1,0,1,31.621917808219177,3.202739726027397,1,0,0,1,15,4.0,9.0,1.0,28.41917808219178,True
13989,0,0,1,0,180000.0,4,4,1,1,60.03013698630137,2.0383561643835617,1,1,1,0,12,2.0,54.0,2.0,57.99178082191781,True
13990,1,0,1,0,229500.0,4,4,3,1,45.153424657534245,3.5397260273972604,1,1,1,0,4,1.0,27.0,2.0,41.61369863013699,True
13991,0,1,1,1,157500.0,4,3,1,1,39.45205479452055,3.9315068493150687,1,0,0,0,15,3.0,16.0,2.0,35.52054794520548,True
13992,0,0,1,0,382500.0,0,4,3,1,45.24383561643835,14.210958904109589,1,0,0,0,10,1.0,19.0,2.0,31.032876712328765,True
13993,0,0,1,1,112500.0,4,4,1,1,31.43013698630137,2.8109589041095893,1,0,0,0,3,3.0,12.0,2.0,28.61917808219178,True
13994,0,1,1,0,81000.0,2,1,1,1,30.838356164383562,7.372602739726028,1,0,0,0,3,2.0,44.0,2.0,23.465753424657535,True
13995,0,1,1,2,180000.0,4,1,3,2,28.583561643835615,8.271232876712329,1,0,0,0,8,3.0,21.0,2.0,20.312328767123287,True
13996,1,1,1,0,112500.0,4,4,3,1,27.265753424657536,4.419178082191781,1,0,0,0,12,1.0,-0.0,0.0,22.846575342465755,True
13997,1,1,0,0,180000.0,4,1,1,1,28.69041095890411,8.208219178082192,1,1,0,1,10,2.0,47.0,2.0,20.482191780821918,True
13998,0,0,1,0,112500.0,1,4,1,1,53.35342465753425,0.0,1,0,1,0,12,2.0,26.0,1.0,53.35342465753425,True
13999,0,0,1,0,112500.0,1,4,1,1,61.413698630136984,0.0,1,0,0,0,12,2.0,23.0,2.0,61.413698630136984,True
14000,0,0,1,0,193500.0,1,2,4,1,66.56164383561644,0.0,1,0,0,0,12,1.0,41.0,2.0,66.56164383561644,True
14001,1,1,0,1,360000.0,0,4,1,1,45.30958904109589,10.536986301369863,1,1,0,0,10,3.0,32.0,2.0,34.772602739726025,True
14002,0,1,1,0,135000.0,4,3,1,1,44.967123287671235,1.704109589041096,1,0,1,0,6,2.0,24.0,1.0,43.26301369863014,True
14003,0,0,1,0,67500.0,4,4,1,1,48.18356164383562,9.345205479452055,1,0,0,0,1,2.0,11.0,2.0,38.83835616438356,True
14004,0,0,1,0,110250.0,2,4,1,1,48.71780821917808,6.583561643835616,1,0,0,1,12,2.0,5.0,2.0,42.134246575342466,True
14005,0,0,1,0,180000.0,4,1,1,1,37.57260273972603,10.76986301369863,1,1,1,0,13,2.0,41.0,2.0,26.802739726027397,True
14006,0,1,1,1,234000.0,0,4,1,1,29.767123287671232,4.057534246575343,1,0,0,0,15,3.0,6.0,2.0,25.70958904109589,True
14007,1,1,1,0,270000.0,0,2,3,1,24.71780821917808,2.3013698630136985,1,0,1,0,18,1.0,25.0,2.0,22.416438356164385,True
14008,1,1,1,1,180000.0,4,1,1,1,38.58082191780822,4.931506849315069,1,0,0,0,10,3.0,27.0,2.0,33.64931506849315,True
14009,0,0,1,0,225000.0,1,4,1,1,61.843835616438355,0.0,1,0,0,0,12,2.0,36.0,2.0,61.843835616438355,True
14010,0,0,1,0,297000.0,0,4,3,4,42.51780821917808,8.860273972602739,1,0,0,0,8,1.0,7.0,1.0,33.65753424657534,False
14011,0,0,1,0,315000.0,4,4,3,1,28.484931506849314,2.841095890410959,1,0,0,0,0,1.0,8.0,0.0,25.643835616438356,True
14012,0,0,1,0,202500.0,1,4,4,1,57.87945205479452,0.0,1,0,0,0,12,1.0,3.0,1.0,57.87945205479452,True
14013,0,0,0,1,90000.0,4,4,1,5,27.649315068493152,2.673972602739726,1,0,0,0,12,3.0,11.0,1.0,24.975342465753425,True
14014,0,0,1,0,202500.0,0,1,1,1,26.473972602739725,0.5972602739726027,1,0,0,0,12,2.0,12.0,2.0,25.876712328767123,True
14015,0,0,0,0,81000.0,0,4,2,1,49.12876712328767,4.027397260273973,1,0,0,0,15,1.0,38.0,2.0,45.1013698630137,True
14016,1,1,1,1,135000.0,4,4,1,1,55.64383561643836,14.726027397260275,1,0,0,0,10,3.0,41.0,0.0,40.917808219178085,True
14017,1,1,1,1,270000.0,4,4,1,1,47.37808219178082,0.5561643835616439,1,0,1,1,8,3.0,13.0,2.0,46.821917808219176,True
14018,1,1,0,1,225000.0,4,4,1,1,41.76164383561644,19.89041095890411,1,1,1,0,6,3.0,39.0,2.0,21.87123287671233,True
